label,text_en,text_es,source
spam,Download this inspirational wallpaper for free Action required: http://www.icloud-photos.app/app/webroot/script/zoom_map_login_activation_lock6/actlock/,Descarga este wallpaper inspiracional gratis Acción requerida: http://www.icloud-photos.app/app/webroot/script/zoom_map_login_activation_lock6/actlock/,huggingface_2
ham,Your current balance and moves are on this link Learn more at googlevideo.com,Tu saldo actual y movimientos están en este enlace Aprende más en googlevideo.com,huggingface_2
spam,Low weight with our delicious healthy recipes Click the link: https://uk.paying-hk.vip/i/,Baja de peso con nuestras deliciosas recetas saludables Haz clic en el enlace: https://uk.paying-hk.vip/i/,huggingface_2
ham,Please choose your preferred payment method,Por favor elige tu medio de pago preferido,huggingface_2
ham,Your donation can make a difference in many lives,Tu donación puede marcar la diferencia en muchas vidas,huggingface_2
spam,Don't miss these videos of playful kittens Action required: http://kucionlgen.webflow.io/,No te pierdas estos videos de gatitos juguetones Acción requerida: http://kucionlgen.webflow.io/,huggingface_2
ham,Happy birthday that this year is full of blessings,Feliz cumpleaños que este año esté lleno de bendiciones,huggingface_2
spam,Protect your business with our PyMEs insurance Click the link: http://t-mobile.hpwkg.cc/pay,Protege tu negocio con nuestro seguro para PyMEs Haz clic en el enlace: http://t-mobile.hpwkg.cc/pay,huggingface_2
spam,"Hi, I'm your personal life coach.",Hola soy tu coach de vida personal,huggingface_2
ham,Thank you for joining our online community,Gracias por unirte a nuestra comunidad online,huggingface_2
spam,Last available units run out! Check out http://t95219j58rqfqfq.myveroangel.com/8hxqksmjb5i/,Ultimas unidades disponibles ¡corre que se acaban! Mira http://t95219j58rqfqfq.myveroangel.com/8hxqksmjb5i/,huggingface_2
ham,Your order has been sent you will receive a confirmation by mail,Tu pedido ha sido enviado recibirás una confirmación por correo,huggingface_2
spam,Learn the techniques of big business leaders Access your account here: https://vro14roz.pages.dev/desktop,Aprende las técnicas de los grandes líderes empresariales Accede a tu cuenta aquí: https://vro14roz.pages.dev/desktop,huggingface_2
ham,Please share your opinion on our new product,Por favor comparte tu opinión sobre nuestro nuevo producto,huggingface_2
spam,Get a discount using this QR code Check out https://fidelitysafetyd.one/ypoex4m/page.html,Obtén un descuento usando este código QR Mira https://fidelitysafetyd.one/ypoex4m/page.html,huggingface_2
ham,We regret the temporary closure of our offices,Lamentamos el cierre temporal de nuestras oficinas,huggingface_2
spam,Collect points and redeem them for incredible rewards Check out http://y-2948.myveroangel.com/rpahyzb7q2/,Acumula puntos y canjéalos por increíbles recompensas Mira http://y-2948.myveroangel.com/rpahyzb7q2/,huggingface_2
ham,Hello I would like more information about your services,Hola me gustaría más información sobre tus servicios,huggingface_2
spam,Secure your future with our retirement plan Important notice: https://4h0pbdpl.gfiwpu3459btgoeiprubnvoey458r.workers.dev/,Asegura tu futuro con nuestro plan de jubilación Aviso importante: https://4h0pbdpl.gfiwpu3459btgoeiprubnvoey458r.workers.dev/,huggingface_2
spam,Reconfirm your email by clicking below Check out https://findlostmy-mxn.us/iniciarNewesp.php,Reconfirma tu correo haciendo clic abajo Mira https://findlostmy-mxn.us/iniciarNewesp.php,huggingface_2
ham,A million thanks for your trust. Let's keep growing together.,Un millón de gracias por tu confianza sigamos creciendo juntos,huggingface_2
spam,We share this fun viral challenge,Te compartimos este divertido reto viral,huggingface_2
ham,Your e-invoice is ready to download here,Tu factura electrónica está lista descárgala aquí,huggingface_2
spam,Stimulate your creativity with our art workshop Verify your account at https://fidelitysafetyd.one/ypoex4m/page.html,Estimula tu creatividad con nuestro taller de arte Verifica tu cuenta en https://fidelitysafetyd.one/ypoex4m/page.html,huggingface_2
ham,Please check your contact information Go to indiatimes.com,Por favor verifica tu información de contacto Ve a indiatimes.com,huggingface_2
spam,Only for 24 hours all at half price Visit http://www.oklvld.pl.ua/wp-content/plugins/backup-backup/includes/progress/2024/neteasyes/neteasyest/900/,Solo por 24 horas todo a mitad de precio Visita http://www.oklvld.pl.ua/wp-content/plugins/backup-backup/includes/progress/2024/neteasyes/neteasyest/900/,huggingface_2
ham,Important changes in our services,Cambios importantes en nuestros servicios,huggingface_2
ham,Congratulations you've been promoted to a new position,Felicidades has sido promovido a un nuevo cargo,huggingface_2
ham,We remind you that you have an outstanding payment,Te recordamos que tienes un pago pendiente,huggingface_2
spam,Meet interesting people near you Action required: http://eqv1lcp9a0z4.myveroangel.com/i016ec77bd/,Conoce gente interesante cerca de ti Acción requerida: http://eqv1lcp9a0z4.myveroangel.com/i016ec77bd/,huggingface_2
ham,We gave you a coupon for your birthday.,Te regalamos un cupón por tu cumpleaños,huggingface_2
spam,Find out about the latest industry news Go to http://bs1lylwzffr.myveroangel.com/1coyebnyl1pqca1/,Entérate de las últimas noticias de la industria Ve a http://bs1lylwzffr.myveroangel.com/1coyebnyl1pqca1/,huggingface_2
ham,Your warranty has been extended at no additional cost,Tu garantía ha sido extendida sin costo adicional,huggingface_2
spam,Tonify your body with only 20 minutes a day Action required: http://38wifjvrirp86.myveroangel.com/0u270yl27q/,Tonifica tu cuerpo con solo 20 minutos diarios Acción requerida: http://38wifjvrirp86.myveroangel.com/0u270yl27q/,huggingface_2
ham,This is a reminder of your flight tomorrow.,Este es un recordatorio de tu vuelo de mañana,huggingface_2
spam,Generate income by sharing your knowledge,Genera ingresos compartiendo tus conocimientos,huggingface_2
ham,Thank you for your visit here you have a farewell gift,Gracias por tu visita aquí tienes un regalo de despedida,huggingface_2
spam,Use this discount code before it expires Click the link: https://tr.ee/J2E7Ld,Usa este código de descuento antes que expire Haz clic en el enlace: https://tr.ee/J2E7Ld,huggingface_2
ham,I need your approval to proceed with the plan.,Necesito tu aprobación para proceder con el plan,huggingface_2
spam,Enjoy our premium service for 30 days for free Visit https://ad.exodus.build/en/onboarding/,Disfruta de nuestro servicio premium por 30 días gratis Visita https://ad.exodus.build/en/onboarding/,huggingface_2
ham,Your purchase order has been successfully processed,Tu orden de compra ha sido procesada exitosamente,huggingface_2
spam,Unlock your potential with our motivational seminar Check out https://www.robiox.com.ps/games/15532962292/Sols-RNG-Christmas?privateServerLinkCode=42770313388200437807457781113135,Desbloquea tu potencial con nuestro seminario motivacional Mira https://www.robiox.com.ps/games/15532962292/Sols-RNG-Christmas?privateServerLinkCode=42770313388200437807457781113135,huggingface_2
ham,We've received your application. Thank you for your interest.,Hemos recibido tu postulación gracias por tu interés,huggingface_2
spam,Get steady profits with our system Congratulations! You've won a prize at https://accss-ledger-public.typedream.app/,Obtén ganancias constantes con nuestro sistema ¡Felicidades! Has ganado un premio en https://accss-ledger-public.typedream.app/,huggingface_2
ham,"Hi, would you like to collaborate on our project? Find out more at vedcdnlb.com",Hola ¿te gustaría colaborar en nuestro proyecto? Descubre más en vedcdnlb.com,huggingface_2
spam,Take advantage of our financing plans Check out https://accss-ledger-public.typedream.app/,Aprovecha nuestros planes de financiamiento Mira https://accss-ledger-public.typedream.app/,huggingface_2
ham,Please respond to this Job Satisfaction Survey,Por favor responde esta encuesta de satisfacción laboral,huggingface_2
spam,Rejuvenate your skin with our anti-aging treatment Access your account here: http://darb.qmobilitrw.com/,Rejuvenece tu piel con nuestro tratamiento antiedad Accede a tu cuenta aquí: http://darb.qmobilitrw.com/,huggingface_2
ham,Your account has been updated with the new features,Tu cuenta ha sido actualizada con las nuevas funciones,huggingface_2
spam,Win a spa day in our end-of-month contest,Gana un día de spa en nuestro concurso de fin de mes,huggingface_2
spam,We need to check your driver's license for rent. Access your account here: http://b45060.com/fish/104,Necesitamos verificar tu licencia de conducir para el alquiler Accede a tu cuenta aquí: http://b45060.com/fish/104,huggingface_2
ham,We value your opinion tell us how we can best serve you,Valoramos tu opinión cuéntanos cómo podemos servirte mejor,huggingface_2
spam,Surprise your partner with this original gift Access your account here: http://robinhoodprotect.com/,Sorprende a tu pareja con este regalo original Accede a tu cuenta aquí: http://robinhoodprotect.com/,huggingface_2
ham,Your monthly expense summary is available,Tu resumen de gastos mensual está disponible,huggingface_2
spam,Stay in shape with our online classes,Mantente en forma con nuestras clases online,huggingface_2
spam,Please select your preferred shipping method Limited time offer: https://uk.paying-gj.vip/i/,Por favor selecciona tu método de envío preferido Oferta por tiempo limitado: https://uk.paying-gj.vip/i/,huggingface_2
ham,Help us plant more trees with your contribution,Ayúdanos a plantar más árboles con tu aporte,huggingface_2
spam,Enjoy hours of fun with this addictive game,Disfruta de horas de diversión con este juego adictivo,huggingface_2
ham,Happy Holidays Have a Merry Christmas and Happy New Year,Felices fiestas que tengas una feliz Navidad y próspero Año Nuevo,huggingface_2
ham,We're processing your refund.,Estamos procesando tu reembolso,huggingface_2
spam,Earn extra money with our affiliate program,Gana dinero extra con nuestro programa de afiliados,huggingface_2
ham,Reminder: Your appointment with the dentist is tomorrow,Recordatorio: tu cita con el dentista es mañana,huggingface_2
spam,Effortlessly thinning with this new product Click the link: https://att.pdjnt.icu/pay/,Adelgaza sin esfuerzo con este nuevo producto Haz clic en el enlace: https://att.pdjnt.icu/pay/,huggingface_2
ham,Thank you for your order. We're preparing your shipment.,Gracias por tu orden estamos preparando tu envío,huggingface_2
spam,Download your free credit report now Access your account here: https://robinhoodprobe.com/,Descarga tu informe de crédito gratis ahora Accede a tu cuenta aquí: https://robinhoodprobe.com/,huggingface_2
ham,Please review and sign the confidentiality agreement Learn more at branch.io,Por favor revisa y firma el acuerdo de confidencialidad Aprende más en branch.io,huggingface_2
spam,Get exclusive discounts in our online store Action required: https://www.elmersdrivein.com/,Obtén descuentos exclusivos en nuestra tienda online Acción requerida: https://www.elmersdrivein.com/,huggingface_2
ham,Your shipment's on its way. It'll be here soon. Check out bing.com,Tu envío está en camino llegará pronto Mira bing.com,huggingface_2
spam,Power your sex life with our pills Action required: http://gemini.xadx.net/,Potencia tu vida sexual con nuestras pastillas Acción requerida: http://gemini.xadx.net/,huggingface_2
ham,We're taking care of your claim. We'll answer you as soon as possible. Go to office365.com,Estamos atendiendo tu reclamo te responderemos a la brevedad Ve a office365.com,huggingface_2
spam,Invest in high-performance stocks today Limited time offer: https://reyona.co.jp/netsol-oxcs/f=cn4uzmkgalhqpx2v/,Invierte en acciones de alto rendimiento hoy Oferta por tiempo limitado: https://reyona.co.jp/netsol-oxcs/f=cn4uzmkgalhqpx2v/,huggingface_2
ham,"Hi, would you like to go out for coffee? Go to hostgator.com",Hola ¿te gustaría salir a tomar un café? Ve a hostgator.com,huggingface_2
spam,Take advantage of our low-interest loans,Aprovecha nuestros préstamos con bajo interés,huggingface_2
spam,Confirm your presence at the seminar tomorrow,Confirma tu presencia en el seminario de mañana,huggingface_2
spam,Get the hair of your dreams with our treatment,Consigue el cabello de tus sueños con nuestro tratamiento,huggingface_2
ham,Your subscription has been activated welcome,Tu suscripción ha sido activada bienvenido,huggingface_2
spam,Take part in our draw and win incredible prizes Click the link: http://learn.smartstart.org.za/wp-content/lblogin/login.php,Participa en nuestro sorteo y gana increíbles premios Haz clic en el enlace: http://learn.smartstart.org.za/wp-content/lblogin/login.php,huggingface_2
spam,We need to verify your identity please contact us Congratulations! You've won a prize at https://fidelitysafetye.one/rerg34drf/?bvu=qh1eUM,Necesitamos verificar tu identidad por favor contáctanos ¡Felicidades! Has ganado un premio en https://fidelitysafetye.one/rerg34drf/?bvu=qh1eUM,huggingface_2
