label,text,lang,source
ham,Dunno lei Ì_ all decide lor. How abt leona? Oops i tot ben is going n i msg him.,en,kaggle
ham,What should i eat fo lunch senor,en,kaggle
ham,"\Hi missed your Call and my mumHas beendropping red wine all over theplace! what is your adress?\""""""""",en,kaggle
ham,Lol no. I just need to cash in my nitros. Hurry come on before I crash out!,en,kaggle
ham,Hey cutie. How goes it? Here in WALES its kinda ok. There is like hills and shit but i still avent killed myself.,en,kaggle
ham,Ok. Not sure what time tho as not sure if can get to library before class. Will try. See you at some point! Have good eve.,en,kaggle
ham,I went to ur hon lab but no one is there.,en,kaggle
ham,Lol now I'm after that hot air balloon!,en,kaggle
ham,Well that must be a pain to catch,en,kaggle
ham,You know what hook up means right?,en,kaggle
ham,Are you ok. What happen to behave like this,en,kaggle
ham,Probably a couple hours tops,en,kaggle
ham,Customer place i will call you,en,kaggle
ham,I said its okay. Sorry,en,kaggle
ham,I know you are. Can you pls open the back?,en,kaggle
ham,Policía Municipal: Corte de tráfico en Gran Vía este sábado de 10:00 a 20:00 por evento cultural.,es,synthetic_claude
ham,They said Ì_ dun haf passport or smth like dat.. Or Ì_ juz send to my email account..,en,kaggle
ham,Well at this right I'm gonna have to get up and check today's steam sales/pee so text me when you want me to come get you,en,kaggle
ham,Book which lesson? then you msg me... I will call up after work or sth... I'm going to get specs. My membership is PX3748,en,kaggle
ham,Dunno dat's wat he told me. Ok lor...,en,kaggle
ham,"Ola would get back to you maybe not today but I ve told him you can be his direct link in the US in getting cars he bids for online, you arrange shipping and you get a cut. Or U????? For a partnership where U????? Invest money for shipping and he takes care of the rest!U??Wud b self reliant soon dnt worry",en,kaggle
ham,"Don't Think About \What u Have Got\"""" Think About \""""How to Use It That You Have Got\"""" gooD ni8""""",en,kaggle
ham,From here after The performance award is calculated every two month.not for current one month period..,en,kaggle
ham,"He visto en las noticias lo del accidente en la A-6, espero que estés bien",es,synthetic_claude
ham,"LOL .. *grins* .. I'm not babe, but thanks for thinking of me!",en,kaggle
spam,BBVA: Hemos detectado uso de su tarjeta en el extranjero. Responda CONFIRMAR o BLOQUEAR.,es,synthetic_claude
ham,I am great! How are you?,en,kaggle
spam,Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!,en,kaggle
ham,Ooooooh I forgot to tell u I can get on yoville on my phone,en,kaggle
ham,I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time,en,kaggle
ham,Nothing lor... A bit bored too... Then y dun u go home early 2 sleep today...,en,kaggle
ham,"Sir Goodmorning, Once free call me.",en,kaggle
spam,Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only,en,kaggle
ham,"No, its true..k,Do u knw dis no. &lt"";#&gt;"" ?",en,kaggle
spam,FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end,en,kaggle
spam,SEUR: Su paquete requiere firma electrónica. Fírmelo aquí: https://seur-firma.xyz/firmar,es,synthetic_claude
ham,You stayin out of trouble stranger!!saw Dave the other day heåÕs sorted now!still with me bloke when u gona get a girl MR!ur mum still Thinks we will get 2GETHA!,en,kaggle
spam,Correos: Tiene un paquete de mensajería internacional pendiente. Llame al 91 197 69 70.,es,synthetic_claude
ham,Near kalainar tv office.thenampet,en,kaggle
ham,"Sir, good morning. Hope you had a good weekend. I called to let you know that i was able to raise  &lt"";#&gt;""  from my dad. He however said he would make the rest available by mid feb. This amount is still quite short and i was hoping you would help. Do have a good day. Abiola",en,kaggle
ham,cThen i thk shd b enuff.. Still got conclusion n contents pg n references.. I'll b doing da contents pg n cover pg..,en,kaggle
ham,"Mostly sports type..lyk footbl,crckt..",en,kaggle
ham,"Hello, my boytoy! I made it home and my constant thought is of you, my love. I hope your having a nice visit but I can't wait till you come home to me ...*kiss*",en,kaggle
ham,"Actually fuck that, just do whatever, do find an excuse to be in tampa at some point before january though",en,kaggle
ham,"I dont knw pa, i just drink milk..",en,kaggle
ham,Oh yeah I forgot. U can only take 2 out shopping at once.,en,kaggle
ham,Oh is it! Which brand?,en,kaggle
ham,Exactly. Anyways how far. Is jide her to study or just visiting,en,kaggle
ham,"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah... ",en,kaggle
ham,Oh thats late! Well have a good night and i will give u a call tomorrow. Iam now going to go to sleep night night,en,kaggle
ham,I need to come home and give you some good lovin...,en,kaggle
ham,Hmm .. Bits and pieces lol ... *sighs* ...,en,kaggle
ham,Which is why i never wanted to tell you any of this. Which is why i'm so short with you and on-edge as of late.,en,kaggle
ham,do u think that any girl will propose u today by seing ur bloody funky shit fucking face...............asssssholeeee................,en,kaggle
ham,He like not v shock leh. Cos telling shuhui is like telling leona also. Like dat almost all know liao. He got ask me abt ur reaction lor.,en,kaggle
ham,"Wa, ur openin sentence very formal... Anyway, i'm fine too, juz tt i'm eatin too much n puttin on weight...Haha... So anythin special happened?",en,kaggle
spam,FREE entry into our å£250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,en,kaggle
ham,I'm now but have to wait till 2 for the bus to pick me.,en,kaggle
ham,Ministerio de Sanidad: Nuevas medidas de prevención de gripe A en vigor desde el lunes.,es,synthetic_claude
ham,"Hmm ok, i'll stay for like an hour cos my eye is really sore!",en,kaggle
ham,ÌÏ collecting ur laptop then going to configure da settings izzit?,en,kaggle
spam,Samsung España: ¡Su número ha sido seleccionado! Gane un Galaxy S24 Ultra: https://samsung-galaxy.top,es,synthetic_claude
ham,I'm done oredi...,en,kaggle
ham,When did you get to the library,en,kaggle
ham,"That's the trouble with classes that go well - you're due a dodgey one Û_ Expecting mine tomo! See you for recovery, same time, same place ",en,kaggle
ham,Also andros ice etc etc,en,kaggle
ham,Pls send me your address sir.,en,kaggle
ham,"Yes but i dont care! I need you bad, princess!",en,kaggle
ham,Mathews or tait or edwards or anderson,en,kaggle
ham,Once free call me sir. I am waiting for you.,en,kaggle
ham,Hey ! Don't forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...,en,kaggle
ham,Aiyah ok wat as long as got improve can already wat...,en,kaggle
ham,I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...,en,kaggle
ham,I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX,en,kaggle
ham,"I sent you the prices and do you mean the  &lt"";#&gt;"" g,",en,kaggle
ham,Lmao you know me so well...,en,kaggle
ham,He's just gonna worry for nothing. And he won't give you money its no use.,en,kaggle
ham,Do you think i can move  &lt;#&gt;  in a week,en,kaggle
ham,ÌÏ neva tell me how i noe... I'm not at home in da aft wat...,en,kaggle
spam,Ministerio de Trabajo: Ayuda de 200€/mes aprobada. Solicítela antes del 31/03: https://trabajo-ayuda.xyz,es,synthetic_claude
ham,"I am real, baby! I want to bring out your inner tigress...",en,kaggle
spam,"Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel",en,kaggle
ham,"Superb Thought- \Be grateful that u dont have everything u want. That means u still have an opportunity to be happier tomorrow than u are today.\"""":-)""""",en,kaggle
ham,It's ok i wun b angry. Msg u aft i come home tonight.,en,kaggle
ham,"Ta-Daaaaa! I am home babe, are you still up ?",en,kaggle
ham,BABE !!! I miiiiiiissssssssss you ! I need you !!! I crave you !!! :-( ... Geeee ... I'm so sad without you babe ... I love you ...,en,kaggle
ham,"'Wnevr i wana fal in luv vth my books, My bed fals in luv vth me..!'' . Yen madodu, nav pretsorginta, nammanna pretsovru important alwa....!!:) Gud eveB-).",en,kaggle
ham,Sorry da. I gone mad so many pending works what to do.,en,kaggle
ham,"Nothing much, chillin at home. Any super bowl plan?",en,kaggle
ham,"Dear,regret i cudnt pick call.drove down frm ctla now at cochin home.left mobile in car..ente style ishtamayoo?happy bakrid!",en,kaggle
spam,"Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 eg POLY BREATHE1 Titles: CRAZYIN, SLEEPINGWITH, FINEST, YMCA :getzed.co.uk POBox365O4W45WQ 300p",en,kaggle
ham,We not watching movie already. Xy wants 2 shop so i'm shopping w her now.,en,kaggle
ham,I have 2 docs appointments next week.:/ I'm tired of them shoving stuff up me. Ugh why couldn't I have had a normal body?,en,kaggle
ham,"Isn't frnd a necesity in life? imagine urself witout a frnd.. hw'd u feel at ur colleg? wat'll u do wth ur cell? wat abt functions? thnk abt events espe'll cared, missed &amp"";"" irritated u? 4wrd it to all those dear-loving frnds wthout whom u cant live.. I jst did it.. Takecare..:) GOODMORNING",en,kaggle
ham,Come to medical college at 7pm ......forward it da,en,kaggle
spam,DGT: Multa de 100€ por exceso de velocidad. Pague antes del viernes y ahorre 50%: https://dgt-pago.xyz,es,synthetic_claude
spam,Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.,en,kaggle
ham,Or I guess  &lt;#&gt;  min,en,kaggle
ham,"Naturgy: Su factura de gas de 38,20€ se cargará en cuenta el próximo día 20.",es,synthetic_claude
ham,... Are you in the pub?,en,kaggle
ham,"You have come into my life and brought the sun ..Shiny down on me, warming my heart. Putting a constant smile on my face ... Making me feel loved and cared for",en,kaggle
ham,God created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands.. Now plz dont ask y he created so much gap between legs !!!,en,kaggle
spam,"Sppok up ur mob with a Halloween collection of nokia logo&pic message plus a FREE eerie tone, txt CARD SPOOK to 8007",en,kaggle
ham,Sir send to group mail check it.,en,kaggle
ham,Aah bless! How's your arm?,en,kaggle
spam,Vodafone: Su línea será dada de baja por impago. Para evitarlo llame al 1444 urgentemente.,es,synthetic_claude
ham,K..k...from tomorrow onwards started ah?,en,kaggle
ham,Alright took the morphine. Back in yo.,en,kaggle
ham,Stop knowing me so well!,en,kaggle
spam,"Spotify: Pago de 9,99€ rechazado. Actualice método de pago o perderá su cuenta: https://spotify-pago.top",es,synthetic_claude
spam,Win a å£1000 cash prize or a prize worth å£5000,en,kaggle
ham,"Brainless Baby Doll..:-D"";""-), vehicle sariyag drive madoke barolla..",en,kaggle
ham,"Tick, tick, tick ... Babe",en,kaggle
ham,"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt...",en,kaggle
ham,"Two fundamentals of cool life: \Walk,"""" like you are the KING\""""""""...! OR \""""""""Walk like you Dont care"""",""""whoever is the KING\""""""""!... Gud nyt""""""""""""",en,kaggle
ham,How much for an eighth?,en,kaggle
ham,"\CHEERS U TEX MECAUSE U WEREBORED! YEAH OKDEN HUNNY R UIN WK SAT?SOUNDåÕS LIKEYOUR HAVIN GR8FUN J! KEEP UPDAT COUNTINLOTS OF LOVEME XXXXX.\""""""""",en,kaggle
spam,You have 1 new message. Please call 08718738034.,en,kaggle
ham,Huh so early.. Then Ì_ having dinner outside izzit?,en,kaggle
ham,Take some small dose tablet for fever,en,kaggle
ham,"its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?",en,kaggle
ham,I've reached home n i bathe liao... U can call me now...,en,kaggle
ham,I'm coming back on Thursday. Yay. Is it gonna be ok to get the money. Cheers. Oh yeah and how are you. Everything alright. Hows school. Or do you call it work now,en,kaggle
ham,Oh great. I.ll disturb him more so that we can talk.,en,kaggle
ham,"\HEY KATE,"""" HOPE UR OK... WILL GIVE U A BUZ WEDLUNCH. GO OUTSOMEWHERE 4 ADRINK IN TOWN..CUD GO 2WATERSHD 4 A BIT? PPL FROMWRK WILL BTHERE. LOVE PETEXXX.\""""""""""""""""""""",en,kaggle
ham,Noooooooo please. Last thing I need is stress. For once in your life be fair.,en,kaggle
ham,Moji just informed me that you saved our lives. Thanks.,en,kaggle
ham,"Aiyo... U always c our ex one... I dunno abt mei, she haven reply... First time u reply so fast... Y so lucky not workin huh, got bao by ur sugardad ah...gee.. ",en,kaggle
spam,Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch,en,kaggle
ham,She's fine. Good to hear from you. How are you my dear? Happy new year oh.,en,kaggle
ham,Lol ok your forgiven :),en,kaggle
ham,I dont know ask to my brother. Nothing problem some thing that. Just i told .,en,kaggle
ham,Can u get pic msgs to your phone?,en,kaggle
ham,ÌÏ v ma fan...,en,kaggle
ham,I dunno they close oredi not... ÌÏ v ma fan...,en,kaggle
ham,What pa tell me.. I went to bath:-),en,kaggle
ham,(That said can you text him one more time?),en,kaggle
ham,"Easy mate, * guess the quick drink was bit ambitious.",en,kaggle
spam,You are a winner U have been specially selected 2 receive å£1000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+),en,kaggle
ham,Yes i will be there. Glad you made it.,en,kaggle
ham,Su código de dos pasos para Google es 582941. No lo compartas.,es,synthetic_claude
ham,"Very strange.  and  are watching the 2nd one now but i'm in bed. Sweet dreams, miss u ",en,kaggle
